event_id,user_id,product_id,category,event_type,price,quantity,revenue,device,country,session_id,event_time
e_000523,u_00397,p_0039,books,purchase,110.25,2,220.5,mobile,FR,s_005971,2026-06-11T20:36:12+00:00
e_004475,u_00046,p_0041,grocery,product_view,75.72,,0.0,desktop,JP,s_001495,2026-06-11T20:43:03+00:00
e_013594,u_00468,p_0050,toys,page_view,300.22,,0.0,tablet,CA,s_004534,2026-06-11T21:00:16+00:00
e_012200,u_00489,p_0002,sports,add_to_cart,126.22,2,0.0,desktop,US,s_000433,2026-06-11T21:22:22+00:00
e_006514,u_00461,p_0042,home,add_to_cart,127.08,2,0.0,desktop,BR,s_005490,2026-06-11T21:45:03+00:00
e_003759,u_00145,p_0041,grocery,page_view,75.72,,0.0,tablet,DE,s_001171,2026-06-11T22:13:03+00:00
e_006232,u_00390,p_0060,home,page_view,256.3,,0.0,tablet,US,s_004718,2026-06-11T22:49:27+00:00
e_006199,u_00281,p_0057,toys,checkout,83.29,,0.0,desktop,CA,s_001294,2026-06-11T23:14:19+00:00
e_013416,u_00194,p_0070,apparel,purchase,47.4,1,47.4,desktop,AU,s_001753,2026-06-11T23:17:27+00:00
e_001950,u_00241,p_0053,electronics,checkout,341.74,,0.0,mobile,CA,s_006415,2026-06-11T23:33:24+00:00
e_006494,u_00183,p_0006,beauty,add_to_cart,120.17,2,0.0,desktop,US,s_002239,2026-06-11T23:49:48+00:00
e_019535,u_00137,p_0049,home,product_view,397.08,,0.0,tablet,DE,s_002370,2026-06-11T23:55:19+00:00
e_001161,u_00296,p_0068,sports,page_view,123.53,,0.0,mobile,CA,s_002195,2026-06-12T00:00:10+00:00
e_003172,u_00365,p_0066,grocery,add_to_cart,14.64,1,0.0,mobile,GB,s_003568,2026-06-12T00:10:45+00:00
e_002433,u_00302,p_0043,sports,page_view,374.77,,0.0,tablet,CA,s_003888,2026-06-12T01:00:22+00:00
e_017358,u_00498,p_0070,apparel,remove_from_cart,47.4,,0.0,mobile,CA,s_000299,2026-06-12T01:10:31+00:00
e_011399,u_00160,p_0025,apparel,product_view,193.16,,0.0,tablet,US,s_005485,2026-06-12T01:31:31+00:00
e_005416,u_00298,p_0039,books,purchase,110.25,3,330.75,desktop,US,s_004119,2026-06-12T02:13:06+00:00
e_012108,u_00493,p_0008,toys,product_view,114.12,,0.0,desktop,CA,s_002125,2026-06-12T02:25:25+00:00
e_008039,u_00465,p_0058,electronics,remove_from_cart,477.14,,0.0,tablet,GB,s_002858,2026-06-12T02:38:52+00:00
e_011715,u_00342,p_0069,beauty,product_view,439.61,,0.0,mobile,US,s_003109,2026-06-12T03:09:41+00:00
e_012396,u_00318,p_0045,toys,page_view,184.19,,0.0,mobile,US,s_006203,2026-06-12T03:23:59+00:00
e_009808,u_00225,p_0040,grocery,add_to_cart,200.84,2,0.0,tablet,BR,s_003505,2026-06-12T03:30:49+00:00
e_003682,u_00105,p_0077,toys,page_view,497.6,,0.0,tablet,DE,s_002807,2026-06-12T03:36:09+00:00
e_008048,u_00017,p_0024,apparel,product_view,428.38,,0.0,tablet,FR,s_000838,2026-06-12T03:39:32+00:00
e_003471,u_00373,p_0027,books,purchase,85.51,1,85.51,tablet,JP,s_003899,2026-06-12T04:01:29+00:00
e_008354,u_00224,p_0077,toys,product_view,497.6,,0.0,desktop,DE,s_005833,2026-06-12T04:08:22+00:00
e_007954,u_00359,p_0011,home,page_view,350.58,,0.0,mobile,BR,s_000034,2026-06-12T04:21:14+00:00
e_007947,u_00178,p_0023,beauty,purchase,387.67,2,775.34,mobile,CA,s_005524,2026-06-12T04:29:43+00:00
e_017181,u_00302,p_0026,grocery,add_to_cart,319.66,1,0.0,desktop,JP,s_003733,2026-06-12T04:56:38+00:00
e_011547,u_00174,p_0062,sports,remove_from_cart,421.63,,0.0,tablet,DE,s_004490,2026-06-12T05:05:07+00:00
e_019324,u_00060,p_0067,books,purchase,439.97,3,1319.91,tablet,FR,s_000634,2026-06-12T05:07:32+00:00
e_001299,u_00161,p_0044,toys,remove_from_cart,449.42,,0.0,desktop,JP,s_006309,2026-06-12T05:07:59+00:00
e_000182,u_00295,p_0010,electronics,checkout,380.61,,0.0,mobile,JP,s_005813,2026-06-12T05:11:23+00:00
e_002599,u_00204,p_0072,home,product_view,68.55,,0.0,tablet,CA,s_003746,2026-06-12T05:16:48+00:00
e_015681,u_00357,p_0013,beauty,purchase,478.82,2,957.64,desktop,JP,s_001064,2026-06-12T05:17:39+00:00
e_013368,u_00188,p_0032,beauty,product_view,85.88,,0.0,mobile,BR,s_000780,2026-06-12T05:25:59+00:00
e_002182,u_00182,p_0038,beauty,add_to_cart,457.0,1,0.0,tablet,BR,s_000131,2026-06-12T05:36:23+00:00
e_010900,u_00423,p_0019,toys,add_to_cart,44.01,1,0.0,mobile,GB,s_001182,2026-06-12T06:04:17+00:00
e_015885,u_00039,p_0002,sports,add_to_cart,126.22,1,0.0,mobile,FR,s_005805,2026-06-12T06:05:42+00:00
e_010380,u_00110,p_0023,beauty,page_view,387.67,,0.0,tablet,AU,s_004828,2026-06-12T06:07:29+00:00
e_018045,u_00314,p_0021,books,product_view,290.79,,0.0,desktop,GB,s_003133,2026-06-12T06:09:01+00:00
e_014474,u_00036,p_0052,grocery,purchase,266.91,2,533.82,desktop,CA,s_000061,2026-06-12T06:16:55+00:00
e_013015,u_00375,p_0057,toys,product_view,83.29,,0.0,tablet,BR,s_005966,2026-06-12T06:26:30+00:00
e_009692,u_00489,p_0012,books,page_view,142.55,,0.0,desktop,GB,s_005349,2026-06-12T06:32:47+00:00
e_014860,u_00375,p_0009,sports,product_view,405.67,,0.0,mobile,CA,s_006553,2026-06-12T07:06:17+00:00
e_019072,u_00330,p_0052,grocery,product_view,266.91,,0.0,tablet,AU,s_003004,2026-06-12T07:06:37+00:00
e_006155,u_00297,p_0066,grocery,purchase,14.64,2,29.28,mobile,FR,s_003944,2026-06-12T07:43:53+00:00
e_003553,u_00144,p_0005,electronics,product_view,19.75,,0.0,mobile,CA,s_005613,2026-06-12T07:54:19+00:00
e_018809,u_00492,p_0068,sports,page_view,123.53,,0.0,mobile,DE,s_003150,2026-06-12T08:25:47+00:00
e_004883,u_00241,p_0006,beauty,product_view,120.17,,0.0,mobile,CA,s_001594,2026-06-12T08:56:35+00:00
e_003476,u_00396,p_0004,apparel,add_to_cart,297.29,3,0.0,desktop,BR,s_001639,2026-06-12T09:09:40+00:00
e_018671,u_00052,p_0025,apparel,purchase,193.16,1,193.16,mobile,BR,s_006167,2026-06-12T09:23:33+00:00
e_016087,u_00403,p_0054,apparel,remove_from_cart,342.45,,0.0,mobile,GB,s_006268,2026-06-12T09:24:37+00:00
e_015448,u_00035,p_0017,electronics,product_view,366.22,,0.0,desktop,BR,s_002494,2026-06-12T09:30:21+00:00
e_001798,u_00313,p_0009,sports,product_view,405.67,,0.0,desktop,GB,s_000318,2026-06-12T09:31:39+00:00
e_008762,u_00225,p_0009,sports,product_view,405.67,,0.0,desktop,BR,s_003986,2026-06-12T09:41:19+00:00
e_012167,u_00097,p_0027,books,product_view,85.51,,0.0,tablet,US,s_005891,2026-06-12T09:43:02+00:00
e_001483,u_00079,p_0026,grocery,product_view,319.66,,0.0,desktop,GB,s_001571,2026-06-12T10:01:24+00:00
e_005770,u_00376,p_0033,toys,page_view,138.62,,0.0,tablet,BR,s_001419,2026-06-12T10:30:40+00:00
e_002576,u_00232,p_0019,toys,page_view,44.01,,0.0,mobile,AU,s_002767,2026-06-12T10:32:58+00:00
e_013459,u_00479,p_0078,books,product_view,221.86,,0.0,mobile,CA,s_005381,2026-06-12T10:58:19+00:00
e_016217,u_00333,p_0016,books,remove_from_cart,303.84,,0.0,tablet,GB,s_006274,2026-06-12T11:02:28+00:00
e_008861,u_00332,p_0050,toys,page_view,300.22,,0.0,mobile,BR,s_002569,2026-06-12T11:46:33+00:00
e_005836,u_00149,p_0028,books,product_view,108.71,,0.0,mobile,DE,s_001314,2026-06-12T11:47:57+00:00
e_004392,u_00264,p_0002,sports,page_view,126.22,,0.0,mobile,DE,s_002192,2026-06-12T11:50:46+00:00
e_005651,u_00210,p_0040,grocery,product_view,200.84,,0.0,mobile,CA,s_004275,2026-06-12T12:07:46+00:00
e_016114,u_00266,p_0022,apparel,product_view,27.68,,0.0,mobile,BR,s_005633,2026-06-12T12:23:56+00:00
e_007618,u_00432,p_0018,apparel,product_view,486.69,,0.0,mobile,US,s_005587,2026-06-12T12:28:06+00:00
e_017328,u_00332,p_0046,home,product_view,257.22,,0.0,mobile,AU,s_001706,2026-06-12T12:33:52+00:00
e_012803,u_00369,p_0018,apparel,purchase,486.69,2,973.38,tablet,DE,s_000700,2026-06-12T12:40:01+00:00
e_004426,u_00426,p_0023,beauty,remove_from_cart,387.67,,0.0,desktop,FR,s_000105,2026-06-12T12:47:12+00:00
e_008388,u_00297,p_0042,home,page_view,127.08,,0.0,desktop,FR,s_006122,2026-06-12T13:10:11+00:00
e_007383,u_00467,p_0008,toys,add_to_cart,114.12,2,0.0,mobile,GB,s_002759,2026-06-12T13:17:53+00:00
e_008752,u_00391,p_0036,electronics,page_view,403.5,,0.0,mobile,FR,s_001280,2026-06-12T13:21:32+00:00
e_010141,u_00459,p_0077,toys,product_view,497.6,,0.0,mobile,BR,s_002917,2026-06-12T13:25:38+00:00
e_004955,u_00389,p_0069,beauty,page_view,439.61,,0.0,desktop,GB,s_001211,2026-06-12T13:33:06+00:00
e_016431,u_00102,p_0027,books,product_view,85.51,,0.0,mobile,GB,s_004792,2026-06-12T13:39:16+00:00
e_012624,u_00145,p_0021,books,page_view,290.79,,0.0,desktop,JP,s_003220,2026-06-12T14:22:36+00:00
e_003774,u_00206,p_0054,apparel,page_view,342.45,,0.0,desktop,US,s_000811,2026-06-12T14:31:01+00:00
e_015210,u_00348,p_0014,books,page_view,55.59,,0.0,mobile,BR,s_002723,2026-06-12T14:39:14+00:00
e_006123,u_00072,p_0030,apparel,remove_from_cart,306.52,,0.0,desktop,BR,s_005566,2026-06-12T14:55:05+00:00
e_004210,u_00277,p_0043,sports,add_to_cart,374.77,3,0.0,desktop,GB,s_005548,2026-06-12T15:14:50+00:00
e_005391,u_00186,p_0044,toys,page_view,449.42,,0.0,mobile,BR,s_005617,2026-06-12T15:31:27+00:00
e_004055,u_00491,p_0018,apparel,product_view,486.69,,0.0,mobile,GB,s_004649,2026-06-12T15:33:39+00:00
e_011490,u_00451,p_0036,electronics,page_view,403.5,,0.0,desktop,JP,s_001607,2026-06-12T15:37:16+00:00
e_003398,u_00336,p_0006,beauty,purchase,120.17,2,240.34,desktop,GB,s_003603,2026-06-12T17:00:29+00:00
e_011789,u_00162,p_0013,beauty,product_view,478.82,,0.0,desktop,JP,s_000460,2026-06-12T17:10:34+00:00
e_004785,u_00439,p_0032,beauty,add_to_cart,85.88,2,0.0,mobile,AU,s_005937,2026-06-12T17:16:42+00:00
e_003661,u_00497,p_0022,apparel,page_view,27.68,,0.0,mobile,US,s_001850,2026-06-12T17:46:13+00:00
e_004908,u_00028,p_0054,apparel,purchase,342.45,3,1027.35,mobile,FR,s_003408,2026-06-12T18:10:00+00:00
e_019119,u_00445,p_0071,grocery,add_to_cart,408.93,2,0.0,mobile,JP,s_003294,2026-06-12T18:19:50+00:00
e_013276,u_00414,p_0036,electronics,add_to_cart,403.5,1,0.0,desktop,AU,s_000991,2026-06-12T18:44:08+00:00
e_014750,u_00098,p_0006,beauty,product_view,120.17,,0.0,desktop,GB,s_003014,2026-06-12T19:10:25+00:00
e_010990,u_00479,p_0020,sports,page_view,415.56,,0.0,tablet,US,s_003530,2026-06-12T19:15:39+00:00
e_003331,u_00456,p_0002,sports,page_view,126.22,,0.0,tablet,DE,s_001413,2026-06-12T19:22:35+00:00
e_009303,u_00276,p_0076,beauty,add_to_cart,357.91,2,0.0,tablet,CA,s_003489,2026-06-12T19:42:06+00:00
e_016832,u_00020,p_0036,electronics,page_view,403.5,,0.0,mobile,AU,s_004392,2026-06-12T19:44:08+00:00
e_015282,u_00083,p_0055,sports,product_view,385.46,,0.0,mobile,JP,s_003279,2026-06-12T19:44:47+00:00
e_003939,u_00140,p_0025,apparel,page_view,193.16,,0.0,mobile,DE,s_003902,2026-06-12T19:48:20+00:00
e_010020,u_00155,p_0049,home,purchase,397.08,1,397.08,desktop,JP,s_006483,2026-06-12T20:10:43+00:00
e_011820,u_00181,p_0020,sports,product_view,415.56,,0.0,desktop,BR,s_000498,2026-06-12T20:14:18+00:00
e_019299,u_00313,p_0061,apparel,purchase,435.91,2,871.82,mobile,JP,s_005319,2026-06-12T20:19:19+00:00
e_004412,u_00351,p_0008,toys,product_view,114.12,,0.0,desktop,CA,s_000188,2026-06-12T20:38:04+00:00
e_007739,u_00224,p_0066,grocery,add_to_cart,14.64,1,0.0,tablet,JP,s_001928,2026-06-12T20:41:15+00:00
e_014804,u_00149,p_0041,grocery,checkout,75.72,,0.0,tablet,CA,s_000674,2026-06-12T20:46:47+00:00
e_000447,u_00077,p_0047,apparel,product_view,379.11,,0.0,desktop,US,s_004530,2026-06-12T20:48:18+00:00
e_012847,u_00374,p_0003,home,add_to_cart,369.55,1,0.0,mobile,BR,s_000679,2026-06-12T21:01:10+00:00
e_006704,u_00472,p_0053,electronics,product_view,341.74,,0.0,mobile,FR,s_003111,2026-06-12T21:16:51+00:00
e_014539,u_00018,p_0072,home,page_view,68.55,,0.0,tablet,AU,s_005086,2026-06-12T21:28:41+00:00
e_004584,u_00184,p_0008,toys,purchase,114.12,1,114.12,desktop,GB,s_004538,2026-06-12T21:29:31+00:00
e_018939,u_00334,p_0073,grocery,remove_from_cart,473.69,,0.0,desktop,GB,s_006287,2026-06-12T21:36:08+00:00
e_005742,u_00496,p_0049,home,product_view,397.08,,0.0,desktop,BR,s_004555,2026-06-12T21:41:56+00:00
e_008429,u_00187,p_0018,apparel,product_view,486.69,,0.0,tablet,US,s_003902,2026-06-12T21:47:02+00:00
e_019128,u_00018,p_0021,books,remove_from_cart,290.79,,0.0,tablet,JP,s_001998,2026-06-12T21:50:14+00:00
e_010399,u_00357,p_0018,apparel,page_view,486.69,,0.0,desktop,CA,s_004248,2026-06-12T22:08:21+00:00
e_006109,u_00496,p_0028,books,purchase,108.71,1,108.71,tablet,GB,s_003461,2026-06-12T22:42:18+00:00
e_006242,u_00276,p_0016,books,page_view,303.84,,0.0,mobile,BR,s_004555,2026-06-12T22:45:44+00:00
e_012120,u_00036,p_0041,grocery,remove_from_cart,75.72,,0.0,tablet,JP,s_006391,2026-06-12T22:51:21+00:00
e_017686,u_00427,p_0074,home,page_view,136.2,,0.0,mobile,CA,s_004981,2026-06-12T22:53:35+00:00
e_007105,u_00327,p_0062,sports,product_view,421.63,,0.0,desktop,AU,s_004646,2026-06-12T23:01:22+00:00
e_017705,u_00350,p_0045,toys,product_view,184.19,,0.0,desktop,JP,s_002630,2026-06-12T23:17:19+00:00
e_015931,u_00107,p_0033,toys,page_view,138.62,,0.0,desktop,JP,s_003676,2026-06-12T23:18:36+00:00
e_006010,u_00045,p_0048,apparel,page_view,80.66,,0.0,tablet,FR,s_002047,2026-06-12T23:19:15+00:00
e_009947,u_00045,p_0046,home,purchase,257.22,3,771.66,mobile,BR,s_005122,2026-06-12T23:25:58+00:00
e_018813,u_00166,p_0011,home,product_view,350.58,,0.0,mobile,BR,s_004291,2026-06-12T23:29:44+00:00
e_002893,u_00008,p_0006,beauty,product_view,120.17,,0.0,mobile,DE,s_003522,2026-06-12T23:47:53+00:00
e_002495,u_00491,p_0068,sports,page_view,123.53,,0.0,desktop,AU,s_006296,2026-06-13T00:07:52+00:00
e_010253,u_00176,p_0055,sports,page_view,385.46,,0.0,tablet,US,s_005829,2026-06-13T00:36:07+00:00
e_003088,u_00304,p_0039,books,product_view,110.25,,0.0,mobile,FR,s_000730,2026-06-13T00:43:21+00:00
e_002999,u_00291,p_0051,toys,page_view,193.9,,0.0,desktop,DE,s_000971,2026-06-13T00:48:55+00:00
e_007207,u_00020,p_0014,books,purchase,55.59,1,55.59,tablet,DE,s_006204,2026-06-13T01:05:06+00:00
e_018158,u_00363,p_0064,home,page_view,271.99,,0.0,tablet,CA,s_004961,2026-06-13T01:27:27+00:00
e_001600,u_00492,p_0053,electronics,page_view,341.74,,0.0,tablet,CA,s_001723,2026-06-13T01:49:04+00:00
e_004690,u_00099,p_0058,electronics,page_view,477.14,,0.0,mobile,DE,s_002882,2026-06-13T02:27:01+00:00
e_005711,u_00478,p_0022,apparel,remove_from_cart,27.68,,0.0,tablet,GB,s_003624,2026-06-13T02:40:27+00:00
e_000070,u_00260,p_0055,sports,add_to_cart,385.46,1,0.0,tablet,AU,s_000104,2026-06-13T03:13:52+00:00
e_006024,u_00245,p_0040,grocery,checkout,200.84,,0.0,mobile,GB,s_000880,2026-06-13T03:17:40+00:00
e_015413,u_00161,p_0059,sports,product_view,486.08,,0.0,tablet,DE,s_004482,2026-06-13T03:24:53+00:00
e_000055,u_00239,p_0053,electronics,product_view,341.74,,0.0,mobile,US,s_001695,2026-06-13T04:01:17+00:00
e_015829,u_00046,p_0016,books,product_view,303.84,,0.0,tablet,DE,s_006397,2026-06-13T04:05:49+00:00
e_002466,u_00459,p_0071,grocery,add_to_cart,408.93,1,0.0,mobile,US,s_002556,2026-06-13T04:16:44+00:00
e_013251,u_00328,p_0074,home,purchase,136.2,1,136.2,tablet,JP,s_003367,2026-06-13T04:27:05+00:00
e_007002,u_00345,p_0073,grocery,purchase,473.69,2,947.38,desktop,BR,s_002222,2026-06-13T04:27:53+00:00
e_014096,u_00469,p_0033,toys,page_view,138.62,,0.0,tablet,JP,s_003563,2026-06-13T04:33:17+00:00
e_002475,u_00128,p_0075,toys,page_view,482.36,,0.0,tablet,CA,s_005791,2026-06-13T04:46:23+00:00
e_013723,u_00173,p_0018,apparel,product_view,486.69,,0.0,mobile,BR,s_004601,2026-06-13T05:00:30+00:00
e_017056,u_00208,p_0018,apparel,add_to_cart,486.69,3,0.0,mobile,CA,s_003938,2026-06-13T05:19:09+00:00
e_003802,u_00357,p_0067,books,checkout,439.97,,0.0,tablet,FR,s_000869,2026-06-13T05:20:12+00:00
e_007339,u_00327,p_0017,electronics,purchase,366.22,1,366.22,mobile,JP,s_005426,2026-06-13T05:26:29+00:00
e_007046,u_00115,p_0063,beauty,page_view,80.66,,0.0,mobile,US,s_000101,2026-06-13T05:38:15+00:00
e_016264,u_00302,p_0030,apparel,page_view,306.52,,0.0,tablet,DE,s_003573,2026-06-13T05:41:25+00:00
e_013328,u_00472,p_0012,books,product_view,142.55,,0.0,tablet,DE,s_006408,2026-06-13T05:53:07+00:00
e_003080,u_00236,p_0050,toys,add_to_cart,300.22,1,0.0,mobile,BR,s_005315,2026-06-13T06:00:26+00:00
e_004000,u_00373,p_0002,sports,product_view,126.22,,0.0,desktop,JP,s_002717,2026-06-13T06:12:45+00:00
e_010354,u_00125,p_0016,books,add_to_cart,303.84,3,0.0,mobile,GB,s_001693,2026-06-13T06:43:01+00:00
e_012402,u_00365,p_0034,beauty,purchase,343.88,3,1031.64,desktop,JP,s_001169,2026-06-13T06:46:56+00:00
e_012522,u_00477,p_0038,beauty,product_view,457.0,,0.0,desktop,GB,s_003827,2026-06-13T07:06:53+00:00
e_002337,u_00282,p_0064,home,product_view,271.99,,0.0,tablet,FR,s_004188,2026-06-13T07:16:50+00:00
e_008887,u_00128,p_0019,toys,page_view,44.01,,0.0,tablet,BR,s_005822,2026-06-13T07:24:06+00:00
e_013232,u_00174,p_0072,home,page_view,68.55,,0.0,mobile,JP,s_005625,2026-06-13T08:15:11+00:00
e_008110,u_00146,p_0042,home,page_view,127.08,,0.0,mobile,FR,s_002500,2026-06-13T08:41:28+00:00
e_019991,u_00435,p_0048,apparel,product_view,80.66,,0.0,tablet,FR,s_004011,2026-06-13T08:50:19+00:00
e_002929,u_00422,p_0068,sports,remove_from_cart,123.53,,0.0,desktop,AU,s_001241,2026-06-13T08:59:33+00:00
e_018465,u_00042,p_0056,books,product_view,60.22,,0.0,mobile,JP,s_003794,2026-06-13T09:18:13+00:00
e_006859,u_00496,p_0011,home,add_to_cart,350.58,3,0.0,mobile,FR,s_003055,2026-06-13T09:19:42+00:00
e_013746,u_00090,p_0048,apparel,product_view,80.66,,0.0,desktop,FR,s_002320,2026-06-13T09:23:00+00:00
e_003828,u_00125,p_0078,books,purchase,221.86,1,221.86,tablet,AU,s_000363,2026-06-13T09:25:25+00:00
e_002592,u_00131,p_0003,home,add_to_cart,369.55,2,0.0,tablet,GB,s_003301,2026-06-13T09:33:41+00:00
e_013172,u_00314,p_0060,home,purchase,256.3,1,256.3,desktop,JP,s_001014,2026-06-13T09:50:52+00:00
e_003086,u_00365,p_0037,toys,product_view,137.53,,0.0,desktop,US,s_001150,2026-06-13T10:44:42+00:00
e_000563,u_00356,p_0061,apparel,add_to_cart,435.91,1,0.0,tablet,US,s_002467,2026-06-13T10:48:22+00:00
e_004289,u_00450,p_0042,home,product_view,127.08,,0.0,desktop,FR,s_004044,2026-06-13T11:44:30+00:00
e_017320,u_00475,p_0042,home,product_view,127.08,,0.0,desktop,CA,s_005073,2026-06-13T13:03:56+00:00
e_016561,u_00439,p_0056,books,product_view,60.22,,0.0,desktop,JP,s_004831,2026-06-13T13:19:46+00:00
e_006603,u_00077,p_0071,grocery,checkout,408.93,,0.0,mobile,CA,s_001008,2026-06-13T13:21:47+00:00
e_014957,u_00475,p_0012,books,product_view,142.55,,0.0,desktop,CA,s_001719,2026-06-13T13:48:56+00:00
e_018870,u_00070,p_0040,grocery,product_view,200.84,,0.0,tablet,AU,s_000389,2026-06-13T13:50:00+00:00
e_013130,u_00192,p_0011,home,add_to_cart,350.58,1,0.0,mobile,DE,s_003563,2026-06-13T14:20:04+00:00
e_013431,u_00111,p_0033,toys,page_view,138.62,,0.0,tablet,CA,s_000656,2026-06-13T15:27:27+00:00
e_017178,u_00017,p_0042,home,remove_from_cart,127.08,,0.0,tablet,BR,s_004563,2026-06-13T15:57:18+00:00
e_015139,u_00117,p_0068,sports,add_to_cart,123.53,2,0.0,tablet,DE,s_002386,2026-06-13T16:55:32+00:00
e_016047,u_00327,p_0033,toys,add_to_cart,138.62,1,0.0,tablet,JP,s_001971,2026-06-13T17:15:50+00:00
e_019458,u_00332,p_0076,beauty,page_view,357.91,,0.0,mobile,AU,s_005352,2026-06-13T17:26:41+00:00
e_012018,u_00453,p_0023,beauty,product_view,387.67,,0.0,desktop,BR,s_003405,2026-06-13T17:30:14+00:00
e_017275,u_00102,p_0063,beauty,product_view,80.66,,0.0,mobile,AU,s_002841,2026-06-13T17:34:12+00:00
e_003717,u_00152,p_0004,apparel,product_view,297.29,,0.0,mobile,GB,s_006208,2026-06-13T17:35:27+00:00
e_001331,u_00123,p_0032,beauty,product_view,85.88,,0.0,desktop,CA,s_000132,2026-06-13T18:22:04+00:00
e_006501,u_00058,p_0048,apparel,product_view,80.66,,0.0,desktop,AU,s_001795,2026-06-13T18:33:49+00:00
e_016165,u_00331,p_0019,toys,checkout,44.01,,0.0,mobile,GB,s_003027,2026-06-13T18:37:40+00:00
e_010729,u_00458,p_0074,home,checkout,136.2,,0.0,mobile,DE,s_002917,2026-06-13T18:39:18+00:00
e_017838,u_00248,p_0051,toys,purchase,193.9,1,193.9,tablet,GB,s_004249,2026-06-13T18:43:16+00:00
e_007201,u_00304,p_0074,home,product_view,136.2,,0.0,mobile,DE,s_006341,2026-06-13T18:56:19+00:00
e_005009,u_00304,p_0041,grocery,product_view,75.72,,0.0,tablet,FR,s_001308,2026-06-13T18:57:21+00:00
e_002965,u_00404,p_0009,sports,page_view,405.67,,0.0,desktop,US,s_005269,2026-06-13T19:02:24+00:00
e_006970,u_00460,p_0042,home,page_view,127.08,,0.0,tablet,US,s_005323,2026-06-13T19:28:52+00:00
e_003401,u_00133,p_0063,beauty,checkout,80.66,,0.0,desktop,AU,s_004574,2026-06-13T19:58:50+00:00
e_006600,u_00241,p_0004,apparel,purchase,297.29,2,594.58,tablet,JP,s_002930,2026-06-13T20:18:15+00:00
e_009850,u_00280,p_0053,electronics,add_to_cart,341.74,2,0.0,tablet,CA,s_001841,2026-06-13T20:36:01+00:00
e_013274,u_00142,p_0033,toys,add_to_cart,138.62,3,0.0,mobile,JP,s_005166,2026-06-13T20:52:26+00:00
e_011350,u_00150,p_0078,books,page_view,221.86,,0.0,tablet,FR,s_003629,2026-06-13T21:20:20+00:00
e_002041,u_00296,p_0076,beauty,product_view,357.91,,0.0,mobile,GB,s_002687,2026-06-13T21:31:13+00:00
e_014220,u_00098,p_0003,home,product_view,369.55,,0.0,tablet,GB,s_004743,2026-06-13T21:40:36+00:00
e_018959,u_00161,p_0075,toys,purchase,482.36,3,1447.08,tablet,JP,s_005372,2026-06-13T21:55:38+00:00
e_009833,u_00243,p_0006,beauty,page_view,120.17,,0.0,tablet,BR,s_001294,2026-06-13T22:17:09+00:00
e_016942,u_00380,p_0019,toys,page_view,44.01,,0.0,mobile,AU,s_003926,2026-06-13T22:53:09+00:00
e_016498,u_00104,p_0070,apparel,checkout,47.4,,0.0,desktop,FR,s_003922,2026-06-13T23:12:42+00:00
e_009685,u_00254,p_0039,books,product_view,110.25,,0.0,desktop,CA,s_001832,2026-06-13T23:19:06+00:00
e_017242,u_00047,p_0008,toys,product_view,114.12,,0.0,mobile,CA,s_003153,2026-06-14T01:06:59+00:00
e_019096,u_00138,p_0062,sports,page_view,421.63,,0.0,tablet,JP,s_001984,2026-06-14T01:15:03+00:00
e_004680,u_00157,p_0059,sports,checkout,486.08,,0.0,desktop,DE,s_005675,2026-06-14T01:35:45+00:00
e_000826,u_00156,p_0057,toys,product_view,83.29,,0.0,mobile,BR,s_001364,2026-06-14T01:37:58+00:00
e_017313,u_00464,p_0029,sports,checkout,352.4,,0.0,desktop,BR,s_003668,2026-06-14T01:55:38+00:00
e_008915,u_00194,p_0041,grocery,checkout,75.72,,0.0,desktop,FR,s_001656,2026-06-14T01:55:39+00:00
e_010088,u_00203,p_0036,electronics,page_view,403.5,,0.0,tablet,GB,s_006042,2026-06-14T01:56:44+00:00
e_006884,u_00259,p_0028,books,page_view,108.71,,0.0,tablet,US,s_003460,2026-06-14T01:57:43+00:00
e_006609,u_00315,p_0013,beauty,add_to_cart,478.82,2,0.0,desktop,DE,s_002287,2026-06-14T02:37:58+00:00
e_015029,u_00133,p_0073,grocery,product_view,473.69,,0.0,desktop,CA,s_000388,2026-06-14T02:42:16+00:00
e_003593,u_00356,p_0018,apparel,checkout,486.69,,0.0,mobile,US,s_002150,2026-06-14T02:48:01+00:00
e_014789,u_00477,p_0025,apparel,add_to_cart,193.16,3,0.0,tablet,US,s_000694,2026-06-14T02:50:34+00:00
e_013548,u_00207,p_0002,sports,page_view,126.22,,0.0,desktop,AU,s_006303,2026-06-14T02:54:19+00:00
e_015305,u_00026,p_0079,grocery,add_to_cart,64.9,2,0.0,tablet,FR,s_005225,2026-06-14T03:03:26+00:00
e_019869,u_00082,p_0048,apparel,page_view,80.66,,0.0,desktop,AU,s_000626,2026-06-14T03:32:17+00:00
e_018611,u_00141,p_0033,toys,page_view,138.62,,0.0,mobile,US,s_003071,2026-06-14T03:45:31+00:00
e_016663,u_00366,p_0011,home,page_view,350.58,,0.0,tablet,JP,s_004333,2026-06-14T04:06:55+00:00
e_014464,u_00029,p_0035,electronics,product_view,118.38,,0.0,desktop,GB,s_003771,2026-06-14T04:08:21+00:00
e_011589,u_00082,p_0080,beauty,page_view,36.69,,0.0,tablet,CA,s_000903,2026-06-14T04:09:22+00:00
e_010359,u_00097,p_0006,beauty,add_to_cart,120.17,1,0.0,tablet,CA,s_005164,2026-06-14T04:27:48+00:00
